filter,id,slug,title,href,content_type,content_slug,property_name
Characters,616b2372b8e6a492a01ad05b,bib-fortuna,Bib Fortuna,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b310e89c7a492a01ad05b,bibo,Bibo,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b316c94cd5492a01ad05b,big-al,Big Al,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b26ead0f0d492a01ad05b,biggs-darklighter,Biggs Darklighter,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b347f28d35492a01ad05b,birnok,Birnok,https://www.starwars.com/series/andor,series,andor,Andor
Characters,616b2e6a37d2d492a01ad05b,bistan,Bistan,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,616b3111a4bdf492a01ad05b,bitey,Bitey,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b341b59c01492a01ad05b,bix-caleen,Bix Caleen,https://www.starwars.com/series/andor,series,andor,Andor
Characters,616b26ee4196e492a01ad05b,bni-393,BNI-393,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b309e51092492a01ad05b,bo-keevil,Bo Keevil,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b26efdcc90492a01ad05b,bo-katan-kryze,Bo-Katan Kryze,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Characters,616b26efdcc90492a01ad05b,bo-katan-kryze,Bo-Katan Kryze,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b26efdcc90492a01ad05b,bo-katan-kryze,Bo-Katan Kryze,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,,games-apps,a-sticker-book-far-far-away,"A Sticker Book Far, Far Away"
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,,games-apps,star-wars-battlefront,Star Wars: Battlefront
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,,games-apps,star-wars-rivals,Star Wars: Rivals
Characters,616b2dd5dd9fb492a01ad05b,bobbajo,Bobbajo,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b34dd78a9f492a01ad05b,bode-akuna,Bode Akuna,https://www.starwars.com/games-apps/star-wars-jedi-survivor,games-apps,star-wars-jedi-survivor,Star Wars Jedi: Survivor
Characters,616b2dfac01d4492a01ad05b,bodhi-rook,Bodhi Rook,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,616b26f5851f7492a01ad05b,bolla-ropal,Bolla Ropal,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2dc13afcb492a01ad05b,bollie-prindel,Bollie Prindel,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b2dc13afcb492a01ad05b,bollie-prindel,Bollie Prindel,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b3348e9517492a01ad05b,bolo,Bolo,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b30b4171f5492a01ad05b,bolza-grool,Bolza Grool,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b32015788f492a01ad05b,boolio,Boolio,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Characters,616b34bc646ba492a01ad05b,bosco-the-mad-bomber-brix,"Bosco ""The Mad Bomber"" Brix",https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b2b389be13492a01ad05b,boshek,BoShek,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b26f7603e4492a01ad05b,boss-lyonie,Boss Lyonie,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b26f92146c492a01ad05b,boss-nass,Boss Nass,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b26f92146c492a01ad05b,boss-nass,Boss Nass,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b26fec502b492a01ad05b,bossk,Bossk,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Characters,616b26fec502b492a01ad05b,bossk,Bossk,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b26fec502b492a01ad05b,bossk,Bossk,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b3436d7dda492a01ad05b,brasso,Brasso,https://www.starwars.com/series/andor,series,andor,Andor
Characters,616b2c40e5987492a01ad05b,brom-titus,Brom Titus,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2bbaf355f492a01ad05b,brother-viscus,Brother Viscus,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b3068c57ac492a01ad05b,bucket-r1-j5,Bucket (R1-J5),https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b310526253492a01ad05b,buggles,Buggles,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b27054fbe4492a01ad05b,bulduga,Bulduga,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2a6353ade492a01ad05b,bultar-swan,Bultar Swan,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b3291a1110492a01ad05b,burg,Burg,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Characters,616b3303645a5492a01ad05b,burryaga,Burryaga,https://www.starwars.com/the-high-republic,,,Star Wars: The High Republic
Characters,616b2706ee534492a01ad05b,byph,Byph,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2f6efdfb1492a01ad05b,c-ai-threnalli,C'ai Threnalli,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b270872996492a01ad05b,c-21-highsinger,C-21 Highsinger,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/series/obi-wan-kenobi,series,obi-wan-kenobi,Obi-Wan Kenobi
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),,games-apps,star-wars-arcade,Star Wars Arcade
Characters,616b2378b6e91492a01ad05b,c-3po-see-threepio,C-3PO (See-Threepio),,games-apps,a-sticker-book-far-far-away,"A Sticker Book Far, Far Away"
Characters,616b361e3ce28492a01ad05b,c1-d1,C1-D1,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b2e642dd9c492a01ad05b,c2-b5,C2-B5,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,61d663913ef66f2f1cb2fd4c,cabuck,Cabuck,https://www.starwars.com/series/the-acolyte,series,the-acolyte,The Acolyte
Characters,616b270a107ee492a01ad05b,cad-bane,Cad Bane,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b270a107ee492a01ad05b,cad-bane,Cad Bane,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b270a107ee492a01ad05b,cad-bane,Cad Bane,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b34c8cf2ff492a01ad05b,cade,Cade,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b3150e641e492a01ad05b,cal-kestis,Cal Kestis,https://www.starwars.com/games-apps/star-wars-jedi-fallen-order,games-apps,star-wars-jedi-fallen-order,Star Wars Jedi: Fallen Order
Characters,616b2d958800e492a01ad05b,caluan-ematt,Caluan Ematt,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b2d958800e492a01ad05b,caluan-ematt,Caluan Ematt,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b3392b17ca492a01ad05b,camie,Camie,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b2711b3b78492a01ad05b,captain-antilles,Captain Antilles,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b2711b3b78492a01ad05b,captain-antilles,Captain Antilles,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b2713c1fae492a01ad05b,captain-argyus,Captain Argyus,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,619ff409a5517e20354a6a69,captain-blex,Captain Blex,https://www.starwars.com/series/the-acolyte,series,the-acolyte,The Acolyte
Characters,616b3353aca25492a01ad05b,captain-bragg,Captain Bragg,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b2e7e41487492a01ad05b,captain-brunson,Captain Brunson,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2f45b29cf492a01ad05b,captain-canady,Captain Canady,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b30d4a9019492a01ad05b,captain-doza,Captain Doza,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b34874b87c492a01ad05b,captain-elk,Captain Elk,https://www.starwars.com/series/andor,series,andor,Andor
Characters,616b35701e3cd492a01ad05b,captain-enoch,Captain Enoch,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b2fba49453492a01ad05b,captain-gawat,Captain Gawat,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b36372bed8492a01ad05b,captain-girard,Captain Girard,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b2f04b666e492a01ad05b,captain-hark,Captain Hark,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b35cc29aa1492a01ad05b,captain-hayle,Captain Hayle,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b2bae94c85492a01ad05b,captain-kosh,Captain Kosh,,games-apps,star-wars-commander,Star Wars: Commander
Characters,616b32f06feaf492a01ad05b,captain-lang,Captain Lang,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Characters,616b36f56098b492a01ad05b,captain-mann,Captain Mann,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b2bbc8f8ae492a01ad05b,captain-merumeru,Captain Merumeru,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b27156bf58492a01ad05b,captain-needa,Captain Needa,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Characters,616b27171f789492a01ad05b,captain-panaka,Captain Panaka,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b2f6be49d7492a01ad05b,captain-peavey,Captain Peavey,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b2b56c3992492a01ad05b,captain-phasma,Captain Phasma,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
