uuid_character,character_name,appearance,figure_collection_name,accessory_count,exclusive,joint_count,msrp,released,scale_inches,variations recorded,year_imprinted,currency,appearance_type,appearance_name,appearance_year,appearance_link,character_detail_link
f536496846ac65a59965c38890079948,Boba Fett,Star Wars: Droids,Star Wars: Droids,3.0,Target,17.0,15.99,2022.0,3.75,No,,USD,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=28166
d2db6adc8dbe09ffacd275951623ec34,C-3PO,Star Wars: Droids,Star Wars: Droids,5.0,Target,14.0,15.99,2021.0,3.75,No,2009.0,USD,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=28164
31a33144446b33b5f1d5ba1c983b3874,C-3PO,Star Wars: Droids,Star Wars: Droids,0.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2071
7b1487ba1c2838a87b1d5ce245085cb8,Gaff,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2091
c0c25968ddd22d5d2ead6f706c667506,Governor Koong,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2092
7d5856ac7fffb3580dfba547d1ab7ce6,Jann Tosh,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2045
62f2c7d7f654c29121e5aeccd4fb8adc,Jessica Meade,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2086
39a4cc8bb28a01f717f8765ee32301ff,Jord Dusat,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2043
75d4c20b5eb51e98a5a7270549fbfcff,Kea Moll,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2044
b1560b6cbfd8be4e767f14c1aecb8786,Kez-Iban,Star Wars: Droids,Star Wars: Droids,2.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2072
1a6b1fbd97f7e1185e007c62ef66350e,Kleb-Zellock,Star Wars: Droids,Star Wars: Droids,1.0,No,4.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2088
ac47b25953859dbd2ff717ffde64f992,Mon Julpa,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2089
73ec31bba167f889725186e109ca7d57,Mungo Baobab,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2087
a018e8b06401c7e3d610f9f157e500a8,R2-D2,Star Wars: Droids,Star Wars: Droids,1.0,No,3.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2041
edbb1276dd7ac0dca88084af402702ed,R2-D2,Star Wars: Droids,Star Wars: Droids,2.0,Target,7.0,15.99,2022.0,3.75,No,2010.0,USD,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=28165
438231aaed81f31de3308626415df854,Sise Fromm,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2073
974ca5878bf2a03699e61d1f26da544e,Thall Joben,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2042
a5cae0320b0c71f559e0985dccfa52ee,Tig Fromm,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2074
3e7bd81a209f9617047ec39ab15b66f9,Uncle Gundy,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1985.0,3.75,No,1985.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2040
f5544ed3f2f855e859fc3d99b17e4009,Vlix,Star Wars: Droids,Star Wars: Droids,1.0,No,5.0,,1986.0,3.75,No,1986.0,,TV SHOWS,Star Wars: Droids,(1985),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=droids,https://galacticfigures.com/figureDetails.aspx?id=2085
c4894f489d801f1b1e95fecac1779a47,Aayla Secura,The Clone Wars,Clone Wars 2-D,3.0,Walmart,14.0,13.99,2022.0,3.75,No,2011.0,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=27120
c4894f489d801f1b1e95fecac1779a47,Aayla Secura,The Clone Wars,Clone Wars 2-D,3.0,Walmart,14.0,13.99,2022.0,3.75,No,2011.0,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=27120
d62862af0128cde9f0e8fca3e5cbd3fc,Anakin Skywalker,The Clone Wars,Tartakovsky Clone Wars,1.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=644
d62862af0128cde9f0e8fca3e5cbd3fc,Anakin Skywalker,The Clone Wars,Tartakovsky Clone Wars,1.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=644
405409977aab0c3e86df4c99354a7a86,Anakin Skywalker,The Clone Wars,Tartakovsky Clone Wars,2.0,No,5.0,,2005.0,3.75,No,2005.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=645
405409977aab0c3e86df4c99354a7a86,Anakin Skywalker,The Clone Wars,Tartakovsky Clone Wars,2.0,No,5.0,,2005.0,3.75,No,2005.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=645
5602c28eddcec637325a242a2a90ed1c,Anakin Skywalker,The Clone Wars,Commemorative DVD 3-Pack 2005 Set #2,1.0,Walmart,5.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=646
5602c28eddcec637325a242a2a90ed1c,Anakin Skywalker,The Clone Wars,Commemorative DVD 3-Pack 2005 Set #2,1.0,Walmart,5.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=646
da683532f653b2cfa110a037035ad4d4,ARC Trooper,The Clone Wars,Army Of The Republic,3.0,No,8.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1055
da683532f653b2cfa110a037035ad4d4,ARC Trooper,The Clone Wars,Army Of The Republic,3.0,No,8.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1055
45de808e08c0216dfadb36dda39c10d0,ARC Trooper,The Clone Wars,Army Of The Republic,3.0,No,8.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1056
45de808e08c0216dfadb36dda39c10d0,ARC Trooper,The Clone Wars,Army Of The Republic,3.0,No,8.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1056
fe529c52414fd9ed142f92223169f80c,ARC Trooper,The Clone Wars,Clone Wars 2-D,6.0,Walmart,14.0,13.99,2022.0,3.75,No,,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=27130
fe529c52414fd9ed142f92223169f80c,ARC Trooper,The Clone Wars,Clone Wars 2-D,6.0,Walmart,14.0,13.99,2022.0,3.75,No,,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=27130
e01fb984d7533c5d844356d208701911,ARC Trooper Captain,The Clone Wars,Clone Wars 2-D,4.0,Walmart,19.0,26.49,2022.0,6.0,No,,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=27128
e01fb984d7533c5d844356d208701911,ARC Trooper Captain,The Clone Wars,Clone Wars 2-D,4.0,Walmart,19.0,26.49,2022.0,6.0,No,,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=27128
70954c2b7c1c5907ec18f35e7b94cce0,ARC Trooper Captain,The Clone Wars,Clone Wars 2-D,6.0,Walmart,14.0,13.99,2022.0,3.75,No,2011.0,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=27123
70954c2b7c1c5907ec18f35e7b94cce0,ARC Trooper Captain,The Clone Wars,Clone Wars 2-D,6.0,Walmart,14.0,13.99,2022.0,3.75,No,2011.0,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=27123
14fb839aecd2547488854a42066f0170,ARC Trooper Captain,The Clone Wars,Army Of The Republic,3.0,No,8.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1062
14fb839aecd2547488854a42066f0170,ARC Trooper Captain,The Clone Wars,Army Of The Republic,3.0,No,8.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1062
0b1e6b2ff1e6f965deb43363e1d0bb9b,Arc Trooper Captain,The Clone Wars,Commemorative DVD 3-Pack Jedi Force Pack,2.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=654
0b1e6b2ff1e6f965deb43363e1d0bb9b,Arc Trooper Captain,The Clone Wars,Commemorative DVD 3-Pack Jedi Force Pack,2.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=654
21faf139b934897a3a3345d87653d765,ARC Trooper Commander,The Clone Wars,Captain Fordo,8.0,No,14.0,8.99,2011.0,3.75,No,2011.0,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=825
21faf139b934897a3a3345d87653d765,ARC Trooper Commander,The Clone Wars,Captain Fordo,8.0,No,14.0,8.99,2011.0,3.75,No,2011.0,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=825
e2690422c4cc9acc5e5f611dfabce48a,Asajj Ventress,The Clone Wars,Tartakovsky Clone Wars,2.0,No,4.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=663
e2690422c4cc9acc5e5f611dfabce48a,Asajj Ventress,The Clone Wars,Tartakovsky Clone Wars,2.0,No,4.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=663
b61e865e4285481a4ac00f78633a2a54,Barriss Offee,The Clone Wars,Clone Wars 2-D,4.0,Walmart,14.0,13.99,2022.0,3.75,No,2010.0,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=27131
b61e865e4285481a4ac00f78633a2a54,Barriss Offee,The Clone Wars,Clone Wars 2-D,4.0,Walmart,14.0,13.99,2022.0,3.75,No,2010.0,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=27131
d3ee1799af3bacb92fd4b15328f8891a,Battle Droid,The Clone Wars,Clone Wars 2-D,3.0,Walmart,12.0,13.99,2022.0,3.75,No,,USD,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=27122
d3ee1799af3bacb92fd4b15328f8891a,Battle Droid,The Clone Wars,Clone Wars 2-D,3.0,Walmart,12.0,13.99,2022.0,3.75,No,,USD,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=27122
e6cc62310623ca6bcbb286a60c0edcf3,Clone Captain,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=652
e6cc62310623ca6bcbb286a60c0edcf3,Clone Captain,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=652
8148c1bc2dd0fe3e9ff8df3ff5b48b8b,Clone Commander,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=651
8148c1bc2dd0fe3e9ff8df3ff5b48b8b,Clone Commander,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=651
b5d8034533c0e8965e682eae694471ce,Clone Trooper,The Clone Wars,Commemorative DVD 3-Pack 2005 Set #2,1.0,Walmart,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=648
b5d8034533c0e8965e682eae694471ce,Clone Trooper,The Clone Wars,Commemorative DVD 3-Pack 2005 Set #2,1.0,Walmart,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=648
163eee9489169b5e107b631206392b40,Clone Trooper,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2004.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=649
163eee9489169b5e107b631206392b40,Clone Trooper,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2004.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=649
b82c454ccef850495354348969c24682,Clone Trooper,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1066
b82c454ccef850495354348969c24682,Clone Trooper,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1066
7d4d090a24c31eee4cedba29f44d2a75,Clone Trooper,The Clone Wars,Army Of The Republic,1.0,Walmart,12.0,,2003.0,3.75,No,2001.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1070
7d4d090a24c31eee4cedba29f44d2a75,Clone Trooper,The Clone Wars,Army Of The Republic,1.0,Walmart,12.0,,2003.0,3.75,No,2001.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1070
2906661ca2c659c39b5df70f6156853f,Clone Trooper,The Clone Wars,Army Of The Republic,1.0,No,7.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1071
2906661ca2c659c39b5df70f6156853f,Clone Trooper,The Clone Wars,Army Of The Republic,1.0,No,7.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1071
6e770a9f5b9e24b8ae3a848a6803014a,Clone Trooper,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1080
6e770a9f5b9e24b8ae3a848a6803014a,Clone Trooper,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1080
e0508d28e6c40c2ecfc1f1d4cc575945,Clone Trooper,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1078
e0508d28e6c40c2ecfc1f1d4cc575945,Clone Trooper,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1078
d61068a3549d7466c5b621674c4ad004,Clone Trooper Captain,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1079
d61068a3549d7466c5b621674c4ad004,Clone Trooper Captain,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1079
8ad4b54d1bd59161f5cb7c0242270678,Clone Trooper Commander,The Clone Wars,Army Of The Republic,1.0,Walmart,12.0,,2003.0,3.75,No,2001.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1068
8ad4b54d1bd59161f5cb7c0242270678,Clone Trooper Commander,The Clone Wars,Army Of The Republic,1.0,Walmart,12.0,,2003.0,3.75,No,2001.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1068
720ddab4ea885b89b1ca531ca37221a9,Clone Trooper Commander,The Clone Wars,Army Of The Republic,1.0,No,7.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1072
720ddab4ea885b89b1ca531ca37221a9,Clone Trooper Commander,The Clone Wars,Army Of The Republic,1.0,No,7.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1072
df8f95bb54b146673154c8422a38a539,Clone Trooper Lieutenant,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1077
df8f95bb54b146673154c8422a38a539,Clone Trooper Lieutenant,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1077
6fd13a35859a9d3d7e71cb2e9b057ea3,Clone Trooper Lieutenant,The Clone Wars,Army Of The Republic,1.0,Walmart,12.0,,2003.0,3.75,No,2001.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1069
6fd13a35859a9d3d7e71cb2e9b057ea3,Clone Trooper Lieutenant,The Clone Wars,Army Of The Republic,1.0,Walmart,12.0,,2003.0,3.75,No,2001.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1069
f5ae637a1c5d3d3e76c4aaf88114439f,Clone Trooper Lieutenant,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=650
f5ae637a1c5d3d3e76c4aaf88114439f,Clone Trooper Lieutenant,The Clone Wars,Tartakovsky Clone Wars,1.0,No,4.0,,2005.0,3.75,No,2004.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=650
ddca63865247d156771b07f83c75d4d1,Clone Trooper Sergeant,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2003 - 2005),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tartakovsky,https://galacticfigures.com/figureDetails.aspx?id=1067
ddca63865247d156771b07f83c75d4d1,Clone Trooper Sergeant,The Clone Wars,Army Of The Republic,0.0,No,5.0,,2003.0,3.75,No,2003.0,,TV SHOWS,The Clone Wars,(2008 - 2013),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tcw,https://galacticfigures.com/figureDetails.aspx?id=1067
